epoch,train_dro_loss,train_worst_group_loss,q0,q1,q2,q3,val_worst_group_loss,val_group0_loss,val_group1_loss,val_group2_loss,val_group3_loss
1,0.7181363467206346,1.1665104437381664,0.2573501765727997,0.23289848864078522,0.25099673867225647,0.25875455141067505,0.7034076452255249,0.6689192056655884,0.6378800868988037,0.6267837882041931,0.7034076452255249
2,0.6132750923329211,0.9668864392219706,0.2601476013660431,0.2249363213777542,0.2527230381965637,0.26219308376312256,0.6822769045829773,0.6145244836807251,0.6765128970146179,0.6282286047935486,0.6822769045829773
3,0.5722459503944884,0.8632500450661842,0.25641265511512756,0.22675058245658875,0.25194334983825684,0.2648933529853821,0.7423648238182068,0.5366646647453308,0.7396643161773682,0.5783854126930237,0.7423648238182068
4,0.5334081846348783,0.8044372150238525,0.2550843060016632,0.22408093512058258,0.25583070516586304,0.26500409841537476,0.8313348293304443,0.4735887348651886,0.8182936906814575,0.5227264165878296,0.8313348293304443
5,0.5076601543325059,0.8413166695452751,0.24984648823738098,0.22898979485034943,0.25677111744880676,0.264392614364624,0.815998375415802,0.47370588779449463,0.815998375415802,0.5425562858581543,0.7979315519332886
6,0.5126209823375053,0.8699867376621734,0.24461472034454346,0.23817259073257446,0.2579619884490967,0.2592507004737854,0.7289248704910278,0.5287927985191345,0.7289248704910278,0.5970485806465149,0.7234907150268555
7,0.4974179226667323,0.7726939402996226,0.2427320033311844,0.2391372174024582,0.2607971131801605,0.2573336362838745,0.8985626101493835,0.45229050517082214,0.8303362727165222,0.4933445155620575,0.8985626101493835
8,0.5100590954435632,0.8921507844265472,0.23707999289035797,0.24196310341358185,0.25895586609840393,0.26200103759765625,0.7301884293556213,0.5290343761444092,0.7200160622596741,0.6006254553794861,0.7301884293556213
9,0.5147274884771793,0.8424722495231223,0.23260769248008728,0.24910803139209747,0.26030847430229187,0.25797581672668457,0.7414966821670532,0.530053436756134,0.733718752861023,0.5906398892402649,0.7414966821670532
10,0.49827534974889554,0.7928672876763851,0.23080871999263763,0.2504632771015167,0.2622661888599396,0.25646182894706726,0.8458827137947083,0.4943329691886902,0.7602816224098206,0.5328290462493896,0.8458827137947083
11,0.5042968173610404,0.8479539891506763,0.2291010171175003,0.25939303636550903,0.26235461235046387,0.24915136396884918,0.8623651266098022,0.4988131523132324,0.7497289776802063,0.5163887143135071,0.8623651266098022
12,0.4695066936472629,0.7472704851880987,0.2289564609527588,0.25880855321884155,0.26257824897766113,0.2496567815542221,1.0024057626724243,0.4393974244594574,0.8430628180503845,0.4498503804206848,1.0024057626724243
13,0.461889607475159,0.8170733356729467,0.228025883436203,0.259391725063324,0.2594190239906311,0.25316330790519714,0.9406787753105164,0.4813704192638397,0.7650374174118042,0.4936656355857849,0.9406787753105164
14,0.4498092088293522,0.7417637299984059,0.2297333925962448,0.2532724440097809,0.26174700260162354,0.25524717569351196,1.0892064571380615,0.4027043581008911,0.8837273120880127,0.41992834210395813,1.0892064571380615
15,0.43767158909046905,0.7216614694037335,0.22997090220451355,0.25151363015174866,0.2620910704135895,0.25642430782318115,1.027284026145935,0.4349510371685028,0.8632733225822449,0.45354416966438293,1.027284026145935
16,0.43797721919861243,0.7407970479194154,0.22902259230613708,0.25250664353370667,0.26301124691963196,0.25545957684516907,0.9754626154899597,0.4469338059425354,0.8270638585090637,0.4792691171169281,0.9754626154899597
17,0.4422951534073404,0.7821782751286284,0.22585350275039673,0.25288259983062744,0.26033705472946167,0.26092690229415894,1.091562032699585,0.4305521249771118,0.8673194646835327,0.4462904632091522,1.091562032699585
18,0.4565587493967503,0.771630714548395,0.22570909559726715,0.2537152171134949,0.2632412314414978,0.257334440946579,1.0765501260757446,0.41609427332878113,0.8770499229431152,0.4328916668891907,1.0765501260757446
19,0.41680002719797987,0.7049996941647632,0.2257155030965805,0.24970783293247223,0.2651962637901306,0.25938042998313904,1.1331071853637695,0.39979708194732666,0.9241914749145508,0.41897231340408325,1.1331071853637695
20,0.45701174881864104,0.7647017982411892,0.22376735508441925,0.25380781292915344,0.2639453411102295,0.258479505777359,1.072070837020874,0.44313180446624756,0.8450763821601868,0.462554395198822,1.072070837020874
21,0.4272409268516175,0.739729681547652,0.2232414036989212,0.2548397481441498,0.26309919357299805,0.2588196098804474,0.9693654179573059,0.49525827169418335,0.7801458835601807,0.51280677318573,0.9693654179573059
22,0.4484285918322015,0.787832425629839,0.22295475006103516,0.2518247365951538,0.26271677017211914,0.2625036835670471,1.1895290613174438,0.39227232336997986,0.9394457340240479,0.3966353237628937,1.1895290613174438
23,0.4355656713881391,0.717069666436378,0.22246350347995758,0.24946454167366028,0.2649455964565277,0.2631263732910156,1.1419519186019897,0.40940210223197937,0.9224772453308105,0.43900635838508606,1.1419519186019897
24,0.422020545348208,0.7323376511005645,0.2202107310295105,0.25478801131248474,0.26544350385665894,0.2595577538013458,1.035290002822876,0.47135528922080994,0.8247110247612,0.4973830580711365,1.035290002822876
25,0.40315055910577163,0.6538144927075569,0.22165140509605408,0.25324469804763794,0.26808637380599976,0.257017582654953,1.098762035369873,0.4477425813674927,0.8526919484138489,0.4672771096229553,1.098762035369873
